player_id,player_name,position,age,season,team,fantasy_points_ppr,fantasy_points_standard
00-0034499,Jawill Davis,WR,23,2018,NYG,3,1
00-0038543,Jaxon Smith-Njigba,WR,21,2023,SEA,146,83
00-0038543,Jaxon Smith-Njigba,WR,22,2024,SEA,245,145
00-0039146,Jayden Reed,WR,23,2023,GB,8,4
00-0039146,Jayden Reed,WR,23,2023,GB,213,149
00-0039146,Jayden Reed,WR,24,2024,GB,196,141
00-0033006,Jaydon Mickens,WR,23,2017,JAX,26,20
00-0033006,Jaydon Mickens,WR,26,2020,TB,13,6
00-0033006,Jaydon Mickens,WR,27,2021,JAX,-2,-2
00-0036613,Jaylen Waddle,WR,23,2021,MIA,209,115
00-0036613,Jaylen Waddle,WR,24,2022,MIA,254,179
00-0036613,Jaylen Waddle,WR,25,2023,MIA,193,121
00-0036613,Jaylen Waddle,WR,26,2024,MIA,142,84
00-0031001,Jeff Janis,WR,23,2014,GB,4,2
00-0031001,Jeff Janis,WR,24,2015,GB,34,26
00-0031001,Jeff Janis,WR,24,2015,GB,8,6
00-0031001,Jeff Janis,WR,25,2016,GB,0,0
00-0031001,Jeff Janis,WR,25,2016,GB,36,25
00-0031001,Jeff Janis,WR,26,2017,GB,3,1
00-0035510,Jeff Smith,WR,23,2020,NYJ,9,2
00-0035510,Jeff Smith,WR,24,2021,NYJ,19,11
00-0035510,Jeff Smith,WR,25,2022,NYJ,19,11
00-0033464,Jehu Chesson,WR,24,2017,KC,4,2
00-0033464,Jehu Chesson,WR,25,2018,WAS,1,0
00-0028091,Jeremy Kerley,WR,24,2012,NYJ,142,86
00-0028091,Jeremy Kerley,WR,25,2013,NYJ,98,59
00-0028091,Jeremy Kerley,WR,26,2014,NYJ,86,48
00-0028091,Jeremy Kerley,WR,27,2015,NYJ,43,27
00-0028091,Jeremy Kerley,WR,28,2016,SF,141,77
00-0028091,Jeremy Kerley,WR,29,2017,NYJ,48,26
00-0028091,Jeremy Kerley,WR,30,2018,BUF,3,1
00-0026995,Jeremy Maclin,WR,24,2012,PHI,188,119
00-0026995,Jeremy Maclin,WR,26,2014,PHI,263,178
00-0026995,Jeremy Maclin,WR,27,2015,KC,4,2
00-0026995,Jeremy Maclin,WR,27,2015,KC,238,151
00-0026995,Jeremy Maclin,WR,28,2016,KC,5,3
00-0026995,Jeremy Maclin,WR,28,2016,KC,103,60
00-0026995,Jeremy Maclin,WR,29,2017,BAL,98,58
00-0039810,Jermaine Burton,WR,23,2024,CIN,15,11
00-0026186,Jerome Simpson,WR,26,2012,MIN,39,17
00-0026186,Jerome Simpson,WR,27,2013,MIN,115,67
00-0026186,Jerome Simpson,WR,29,2015,SF,6,4
00-0028021,Jerrel Jernigan,WR,23,2012,NYG,4,1
00-0028021,Jerrel Jernigan,WR,24,2013,NYG,84,55
00-0028021,Jerrel Jernigan,WR,25,2014,NYG,10,4
00-0022811,Jerricho Cotchery,WR,30,2012,PIT,38,20
00-0022811,Jerricho Cotchery,WR,31,2013,PIT,160,114
00-0022811,Jerricho Cotchery,WR,32,2014,CAR,8,2
00-0022811,Jerricho Cotchery,WR,32,2014,CAR,109,61
00-0022811,Jerricho Cotchery,WR,33,2015,CAR,13,6
00-0022811,Jerricho Cotchery,WR,33,2015,CAR,105,66
00-0036407,Jerry Jeudy,WR,21,2020,DEN,144,92
00-0036407,Jerry Jeudy,WR,22,2021,DEN,57,31
00-0036407,Jerry Jeudy,WR,23,2022,DEN,200,133
00-0036407,Jerry Jeudy,WR,24,2023,DEN,136,82
00-0036407,Jerry Jeudy,WR,25,2024,CLE,231,141
00-0039392,Jha'Quan Jackson,WR,24,2024,TEN,1,0
00-0029271,Joe Adams,WR,23,2012,CAR,3,2
00-0036377,Joe Reed,WR,22,2020,LAC,9,9
00-0031051,John Brown,WR,24,2014,ARI,7,3
00-0031051,John Brown,WR,24,2014,ARI,141,93
00-0031051,John Brown,WR,25,2015,ARI,10,3
00-0031051,John Brown,WR,25,2015,ARI,198,134
00-0031051,John Brown,WR,26,2016,ARI,96,57
00-0031051,John Brown,WR,27,2017,ARI,66,45
00-0031051,John Brown,WR,28,2018,BAL,140,98
00-0031051,John Brown,WR,29,2019,BUF,216,144
00-0031051,John Brown,WR,30,2020,BUF,17,7
00-0031051,John Brown,WR,30,2020,BUF,80,51
00-0036398,John Hightower,WR,24,2020,PHI,17,7
00-0037614,John Metchie,WR,23,2023,HOU,32,16
00-0037614,John Metchie,WR,24,2024,HOU,39,22
00-0033460,John Ross,WR,22,2017,CIN,-2,-2
00-0033460,John Ross,WR,23,2018,CIN,75,54
00-0033460,John Ross,WR,24,2019,CIN,68,50
00-0033460,John Ross,WR,25,2020,CIN,4,2
00-0033460,John Ross,WR,26,2021,NYG,22,15
00-0035597,John Ursua,WR,25,2019,SEA,2,1
00-0032935,Johnny Holton,WR,25,2016,LV,7,5
00-0032935,Johnny Holton,WR,26,2017,LV,37,28
00-0032935,Johnny Holton,WR,28,2019,PIT,4,1
00-0039236,Johnny Wilson,WR,23,2024,PHI,0,0
00-0039236,Johnny Wilson,WR,23,2024,PHI,15,10
00-0039062,Jonathan Mingo,WR,22,2023,CAR,81,38
00-0039062,Jonathan Mingo,WR,23,2024,CAR,20,8
00-0039062,Jonathan Mingo,WR,23,2024,DAL,8,4
00-0038994,Jordan Addison,WR,21,2023,MIN,205,135
00-0038994,Jordan Addison,WR,22,2024,MIN,208,146
00-0032974,Jordan Payton,WR,23,2016,CLE,1,0
00-0027687,Jordan Shipley,WR,27,2012,JAX,45,26
00-0039751,Jordan Whittington,WR,24,2024,LA,2,1
00-0039751,Jordan Whittington,WR,24,2024,LA,52,30
00-0026176,Jordy Nelson,WR,27,2012,GB,8,3
00-0026176,Jordy Nelson,WR,27,2012,GB,164,114
00-0026176,Jordy Nelson,WR,28,2013,GB,254,169
00-0026176,Jordy Nelson,WR,29,2014,GB,16,9
00-0026176,Jordy Nelson,WR,29,2014,GB,326,228
00-0026176,Jordy Nelson,WR,31,2016,GB,17,11
00-0026176,Jordy Nelson,WR,31,2016,GB,302,205
00-0026176,Jordy Nelson,WR,32,2017,GB,125,72
00-0026176,Jordy Nelson,WR,33,2018,LV,151,88
00-0030474,Josh Boyce,WR,22,2013,NE,19,10
00-0032760,Josh Doctson,WR,24,2016,WAS,9,7
00-0032760,Josh Doctson,WR,25,2017,WAS,116,81
00-0032760,Josh Doctson,WR,26,2018,WAS,99,55
00-0038997,Josh Downs,WR,22,2023,IND,155,87
00-0038997,Josh Downs,WR,23,2024,IND,176,104
00-0030990,Josh Huff,WR,23,2014,PHI,12,4
00-0030990,Josh Huff,WR,24,2015,PHI,74,47
00-0030990,Josh Huff,WR,25,2016,PHI,27,14
00-0030990,Josh Huff,WR,25,2016,TB,4,2
00-0033859,Josh Malone,WR,21,2017,CIN,16,10
00-0033859,Josh Malone,WR,22,2018,CIN,0,-1
00-0033859,Josh Malone,WR,24,2020,NYJ,7,3
00-0026314,Josh Morgan,WR,27,2012,WAS,108,60
00-0026314,Josh Morgan,WR,28,2013,WAS,41,21
00-0026314,Josh Morgan,WR,29,2014,CHI,22,12
00-0036988,Josh Palmer,WR,22,2021,LAC,89,56
00-0036988,Josh Palmer,WR,23,2022,LAC,163,91
00-0036988,Josh Palmer,WR,24,2023,LAC,73,44
00-0036988,Josh Palmer,WR,25,2024,LAC,94,58
00-0033943,Josh Reynolds,WR,22,2017,LA,27,16
00-0033943,Josh Reynolds,WR,23,2018,LA,23,15
00-0033943,Josh Reynolds,WR,23,2018,LA,92,63
00-0033943,Josh Reynolds,WR,24,2019,LA,60,39
00-0033943,Josh Reynolds,WR,25,2020,LA,10,6
00-0033943,Josh Reynolds,WR,25,2020,LA,122,70
00-0033943,Josh Reynolds,WR,26,2021,DET,60,42
00-0033943,Josh Reynolds,WR,26,2021,TEN,19,9
00-0033943,Josh Reynolds,WR,27,2022,DET,102,64
00-0033943,Josh Reynolds,WR,28,2023,DET,14,11
00-0033943,Josh Reynolds,WR,28,2023,DET,126,86
00-0033943,Josh Reynolds,WR,29,2024,DEN,36,24
00-0033857,JuJu Smith-Schuster,WR,21,2017,PIT,10,6
00-0033857,JuJu Smith-Schuster,WR,21,2017,PIT,172,120
00-0033857,JuJu Smith-Schuster,WR,22,2018,PIT,282,171
00-0033857,JuJu Smith-Schuster,WR,23,2019,PIT,106,64
00-0033857,JuJu Smith-Schuster,WR,24,2020,PIT,221,124
00-0033857,JuJu Smith-Schuster,WR,25,2021,PIT,33,18
00-0033857,JuJu Smith-Schuster,WR,26,2022,KC,19,9
00-0033857,JuJu Smith-Schuster,WR,26,2022,KC,177,99
00-0033857,JuJu Smith-Schuster,WR,27,2023,NE,53,24
00-0033857,JuJu Smith-Schuster,WR,28,2024,KC,12,8
00-0033857,JuJu Smith-Schuster,WR,28,2024,KC,51,33
00-0027150,Julian Edelman,WR,26,2012,NE,64,43
00-0027150,Julian Edelman,WR,27,2013,NE,39,23
00-0027150,Julian Edelman,WR,27,2013,NE,246,141
00-0027150,Julian Edelman,WR,28,2014,NE,68,42
00-0027150,Julian Edelman,WR,28,2014,NE,223,131
00-0027150,Julian Edelman,WR,29,2015,NE,33,16
00-0027150,Julian Edelman,WR,29,2015,NE,168,106
00-0027150,Julian Edelman,WR,30,2016,NE,61,40
00-0027150,Julian Edelman,WR,30,2016,NE,229,131
00-0027150,Julian Edelman,WR,32,2018,NE,64,38
00-0027150,Julian Edelman,WR,32,2018,NE,191,124
00-0027150,Julian Edelman,WR,33,2019,NE,246,146
00-0027150,Julian Edelman,WR,34,2020,NE,50,29
00-0027944,Julio Jones,WR,23,2012,ATL,53,36
00-0027944,Julio Jones,WR,23,2012,ATL,256,177
00-0027944,Julio Jones,WR,24,2013,ATL,105,64
00-0027944,Julio Jones,WR,25,2014,ATL,248,154
00-0027944,Julio Jones,WR,26,2015,ATL,364,228
00-0027944,Julio Jones,WR,27,2016,ATL,70,51
00-0027944,Julio Jones,WR,27,2016,ATL,219,147
00-0027944,Julio Jones,WR,28,2017,ATL,19,10
00-0027944,Julio Jones,WR,28,2017,ATL,246,158
00-0027944,Julio Jones,WR,29,2018,ATL,318,205
00-0027944,Julio Jones,WR,30,2019,ATL,252,158
00-0027944,Julio Jones,WR,31,2020,ATL,90,57
00-0027944,Julio Jones,WR,32,2021,TEN,10,4
00-0027944,Julio Jones,WR,32,2021,TEN,52,30
00-0027944,Julio Jones,WR,33,2022,TB,70,46
00-0027944,Julio Jones,WR,34,2023,PHI,25,16
00-0029702,Juron Criner,WR,23,2012,LV,35,19
00-0029702,Juron Criner,WR,24,2013,LV,6,3
00-0029707,Justin Blackmon,WR,22,2012,JAX,165,104
00-0029707,Justin Blackmon,WR,23,2013,JAX,48,24
00-0031570,Justin Hardy,WR,24,2015,ATL,34,13
00-0031570,Justin Hardy,WR,25,2016,ATL,4,2
00-0031570,Justin Hardy,WR,25,2016,ATL,65,44
00-0031570,Justin Hardy,WR,26,2017,ATL,0,0
00-0031570,Justin Hardy,WR,26,2017,ATL,60,40
00-0031570,Justin Hardy,WR,27,2018,ATL,37,23
00-0031570,Justin Hardy,WR,28,2019,ATL,38,20
00-0030521,Justin Hunter,WR,22,2013,TEN,77,59
00-0030521,Justin Hunter,WR,23,2014,TEN,88,60
00-0030521,Justin Hunter,WR,24,2015,TEN,54,32
00-0030521,Justin Hunter,WR,25,2016,BUF,44,34
00-0030521,Justin Hunter,WR,26,2017,PIT,10,6
00-0030521,Justin Hunter,WR,27,2018,PIT,5,2
00-0036322,Justin Jefferson,WR,21,2020,MIN,262,174
00-0036322,Justin Jefferson,WR,22,2021,MIN,325,217
00-0036322,Justin Jefferson,WR,23,2022,MIN,357,229
00-0036322,Justin Jefferson,WR,24,2023,MIN,155,102
00-0036322,Justin Jefferson,WR,25,2024,MIN,307,204
00-0034386,Justin Watson,WR,22,2018,TB,2,0
00-0034386,Justin Watson,WR,23,2019,TB,39,24
00-0034386,Justin Watson,WR,24,2020,TB,12,5
00-0034386,Justin Watson,WR,26,2022,KC,6,3
00-0034386,Justin Watson,WR,26,2022,KC,56,42
00-0034386,Justin Watson,WR,27,2023,KC,11,7
00-0034386,Justin Watson,WR,27,2023,KC,82,55
00-0034386,Justin Watson,WR,28,2024,KC,0,0
00-0034386,Justin Watson,WR,28,2024,KC,63,41
00-0037216,Justyn Ross,WR,24,2023,KC,10,5
00-0035593,Juwann Winfree,WR,25,2021,GB,4,0
00-0035593,Juwann Winfree,WR,26,2022,GB,3,2
00-0035593,Juwann Winfree,WR,27,2023,IND,0,0
00-0036412,K.J. Hamler,WR,21,2020,DEN,81,53
00-0036412,K.J. Hamler,WR,22,2021,DEN,12,7
00-0036412,K.J. Hamler,WR,23,2022,DEN,24,17
00-0036382,K.J. Hill,WR,23,2020,LAC,14,7
00-0036382,K.J. Hill,WR,24,2021,LAC,6,3
00-0036345,K.J. Osborn,WR,24,2021,MIN,152,102
00-0036345,K.J. Osborn,WR,25,2022,MIN,152,92
00-0036345,K.J. Osborn,WR,26,2023,MIN,114,66
00-0036345,K.J. Osborn,WR,27,2024,NE,19,12
00-0036913,Kadarius Toney,WR,22,2021,NYG,76,41
00-0036913,Kadarius Toney,WR,23,2022,KC,19,12
00-0036913,Kadarius Toney,WR,23,2022,KC,55,41
00-0036913,Kadarius Toney,WR,23,2022,NYG,4,2
00-0036913,Kadarius Toney,WR,24,2023,KC,49,22
00-0032115,Kaelin Clay,WR,25,2017,BUF,4,3
00-0032115,Kaelin Clay,WR,25,2017,CAR,12,8
00-0032464,Kalif Raymond,WR,22,2016,DEN,0,0
00-0032464,Kalif Raymond,WR,25,2019,TEN,12,10
00-0032464,Kalif Raymond,WR,25,2019,TEN,18,12
00-0032464,Kalif Raymond,WR,26,2020,TEN,25,16
00-0032464,Kalif Raymond,WR,27,2021,DET,109,65
00-0032464,Kalif Raymond,WR,28,2022,DET,109,62
00-0032464,Kalif Raymond,WR,29,2023,DET,97,62
00-0032464,Kalif Raymond,WR,30,2024,DET,48,32
00-0038608,Kayshon Boutte,WR,21,2023,NE,4,2
00-0038608,Kayshon Boutte,WR,22,2024,NE,115,73
00-0035287,KeeSean Johnson,WR,23,2019,ARI,41,20
00-0035287,KeeSean Johnson,WR,24,2020,ARI,28,15
00-0033681,Keelan Cole,WR,24,2017,JAX,11,8
00-0033681,Keelan Cole,WR,24,2017,JAX,126,84
00-0033681,Keelan Cole,WR,25,2018,JAX,83,45
00-0033681,Keelan Cole,WR,26,2019,JAX,77,53
00-0033681,Keelan Cole,WR,27,2020,JAX,147,92
00-0033681,Keelan Cole,WR,28,2021,NYJ,67,40
00-0033681,Keelan Cole,WR,29,2022,LV,28,19
00-0035120,Keelan Doss,WR,23,2019,LV,24,13
00-0030279,Keenan Allen,WR,21,2013,LAC,32,26
00-0030279,Keenan Allen,WR,21,2013,LAC,215,144
00-0030279,Keenan Allen,WR,22,2014,LAC,162,85
00-0030279,Keenan Allen,WR,23,2015,LAC,160,92
00-0030279,Keenan Allen,WR,24,2016,LAC,12,6
00-0030279,Keenan Allen,WR,25,2017,LAC,274,172
00-0030279,Keenan Allen,WR,26,2018,LAC,14,12
00-0030279,Keenan Allen,WR,26,2018,LAC,253,156
00-0030279,Keenan Allen,WR,27,2019,LAC,246,142
00-0030279,Keenan Allen,WR,28,2020,LAC,231,131
00-0030279,Keenan Allen,WR,29,2021,LAC,228,128
00-0030279,Keenan Allen,WR,30,2022,LAC,159,93
00-0030279,Keenan Allen,WR,31,2023,LAC,276,168
00-0030279,Keenan Allen,WR,32,2024,CHI,184,114
00-0034317,Keith Kirkwood,WR,25,2018,NO,9,7
00-0034317,Keith Kirkwood,WR,25,2018,NO,31,23
00-0034317,Keith Kirkwood,WR,30,2023,NO,15,10
00-0031600,Keith Mumphery,WR,23,2015,HOU,25,11
00-0031600,Keith Mumphery,WR,24,2016,HOU,2,1
00-0031600,Keith Mumphery,WR,24,2016,HOU,17,7
00-0034366,Keke Coutee,WR,21,2018,HOU,59,31
00-0034366,Keke Coutee,WR,22,2019,HOU,48,26
00-0034366,Keke Coutee,WR,23,2020,HOU,85,52
00-0034366,Keke Coutee,WR,25,2022,IND,0,-1
00-0031359,Kelvin Benjamin,WR,23,2014,CAR,34,23
00-0031359,Kelvin Benjamin,WR,23,2014,CAR,219,146
00-0031359,Kelvin Benjamin,WR,25,2016,CAR,190,127
00-0031359,Kelvin Benjamin,WR,26,2017,BUF,33,21
00-0031359,Kelvin Benjamin,WR,26,2017,CAR,88,56
00-0031359,Kelvin Benjamin,WR,27,2018,BUF,50,27
00-0031359,Kelvin Benjamin,WR,27,2018,KC,5,3
00-0035297,Kelvin Harmon,WR,23,2019,WAS,63,33
00-0035864,Kendall Hinton,WR,24,2021,DEN,34,20
00-0035864,Kendall Hinton,WR,25,2022,DEN,40,22
00-0029708,Kendall Wright,WR,23,2012,TEN,144,80
00-0029708,Kendall Wright,WR,24,2013,TEN,206,112
00-0029708,Kendall Wright,WR,25,2014,TEN,163,106
00-0029708,Kendall Wright,WR,26,2015,TEN,87,53
00-0029708,Kendall Wright,WR,27,2016,TEN,86,57
00-0029708,Kendall Wright,WR,28,2017,CHI,124,65
00-0033307,Kendrick Bourne,WR,22,2017,SF,38,22
00-0033307,Kendrick Bourne,WR,23,2018,SF,111,69
00-0033307,Kendrick Bourne,WR,24,2019,SF,21,15
00-0033307,Kendrick Bourne,WR,24,2019,SF,94,64
00-0033307,Kendrick Bourne,WR,25,2020,SF,119,74
00-0033307,Kendrick Bourne,WR,26,2021,NE,180,124
00-0033307,Kendrick Bourne,WR,27,2022,NE,84,49
00-0033307,Kendrick Bourne,WR,28,2023,NE,93,56
00-0033307,Kendrick Bourne,WR,29,2024,NE,61,36
00-0027006,Kenny Britt,WR,24,2012,TEN,108,70
00-0027006,Kenny Britt,WR,25,2013,TEN,19,8
00-0027006,Kenny Britt,WR,26,2014,LA,132,84
00-0027006,Kenny Britt,WR,27,2015,LA,114,78
00-0027006,Kenny Britt,WR,28,2016,LA,189,121
00-0027006,Kenny Britt,WR,29,2017,CLE,47,31
00-0027006,Kenny Britt,WR,29,2017,NE,1,0
00-0033932,Kenny Golladay,WR,24,2017,DET,93,65
00-0033932,Kenny Golladay,WR,25,2018,DET,203,133
00-0033932,Kenny Golladay,WR,26,2019,DET,237,172
00-0033932,Kenny Golladay,WR,27,2020,DET,66,46
00-0033932,Kenny Golladay,WR,28,2021,NYG,83,46
00-0033932,Kenny Golladay,WR,29,2022,NYG,20,14
00-0030085,Kenny Stills,WR,21,2013,NO,125,93
00-0030085,Kenny Stills,WR,22,2014,NO,96,65
00-0030085,Kenny Stills,WR,23,2015,MIA,85,58
00-0030085,Kenny Stills,WR,24,2016,MIA,157,115
00-0030085,Kenny Stills,WR,25,2017,MIA,163,105
00-0030085,Kenny Stills,WR,26,2018,MIA,134,97
00-0030085,Kenny Stills,WR,27,2019,HOU,17,14
00-0030085,Kenny Stills,WR,27,2019,HOU,118,78
00-0030085,Kenny Stills,WR,28,2020,HOU,29,18
00-0030085,Kenny Stills,WR,29,2021,NO,10,7
00-0039901,Keon Coleman,WR,21,2024,BUF,4,2
00-0039901,Keon Coleman,WR,21,2024,BUF,106,76
00-0029415,Keshawn Martin,WR,22,2012,HOU,24,14
00-0029415,Keshawn Martin,WR,23,2013,HOU,55,33
00-0029415,Keshawn Martin,WR,24,2014,HOU,12,6
00-0029415,Keshawn Martin,WR,25,2015,NE,8,6
00-0029415,Keshawn Martin,WR,25,2015,NE,51,30
00-0021931,Kevin Walter,WR,31,2012,HOU,4,2
00-0021931,Kevin Walter,WR,31,2012,HOU,101,60
00-0031545,Kevin White,WR,24,2016,CHI,37,18
00-0031545,Kevin White,WR,25,2017,CHI,3,1
00-0031545,Kevin White,WR,26,2018,CHI,13,9
00-0034854,KhaDarel Hodge,WR,23,2018,LA,4,2
00-0034854,KhaDarel Hodge,WR,24,2019,CLE,10,6
00-0034854,KhaDarel Hodge,WR,25,2020,CLE,22,14
00-0034854,KhaDarel Hodge,WR,26,2021,DET,25,12
00-0034854,KhaDarel Hodge,WR,27,2022,ATL,39,26
00-0034854,KhaDarel Hodge,WR,28,2023,ATL,33,19
00-0034854,KhaDarel Hodge,WR,29,2024,ATL,26,19
00-0037261,Khalil Shakir,WR,22,2022,BUF,6,4
00-0037261,Khalil Shakir,WR,22,2022,BUF,32,22
00-0037261,Khalil Shakir,WR,23,2023,BUF,17,10
00-0037261,Khalil Shakir,WR,23,2023,BUF,113,74
00-0037261,Khalil Shakir,WR,24,2024,BUF,23,11
00-0037261,Khalil Shakir,WR,24,2024,BUF,180,104
00-0033604,Krishawn Hogan,WR,24,2019,NO,1,0
00-0037273,Kyle Philips,WR,23,2022,TEN,16,8
00-0037273,Kyle Philips,WR,24,2023,TEN,4,2
00-0029548,LaVon Brazill,WR,23,2012,IND,34,23
00-0029548,LaVon Brazill,WR,24,2013,IND,17,15
00-0029548,LaVon Brazill,WR,24,2013,IND,38,26
00-0039915,Ladd McConkey,WR,23,2024,LAC,177,114
00-0037055,Lance McCutcheon,WR,23,2022,LA,0,0
00-0032951,Laquon Treadwell,WR,21,2016,MIN,0,0
00-0032951,Laquon Treadwell,WR,22,2017,MIN,0,0
00-0032951,Laquon Treadwell,WR,22,2017,MIN,36,16
00-0032951,Laquon Treadwell,WR,23,2018,MIN,67,32
00-0032951,Laquon Treadwell,WR,24,2019,MIN,33,24
00-0032951,Laquon Treadwell,WR,25,2020,ATL,23,17
00-0032951,Laquon Treadwell,WR,26,2021,JAX,78,46
00-0032951,Laquon Treadwell,WR,27,2022,SEA,4,2
00-0022921,Larry Fitzgerald,WR,29,2012,ARI,151,80
00-0022921,Larry Fitzgerald,WR,30,2013,ARI,221,139
00-0022921,Larry Fitzgerald,WR,31,2014,ARI,2,-1
00-0022921,Larry Fitzgerald,WR,31,2014,ARI,150,87
00-0022921,Larry Fitzgerald,WR,32,2015,ARI,39,27
00-0022921,Larry Fitzgerald,WR,32,2015,ARI,274,166
00-0022921,Larry Fitzgerald,WR,33,2016,ARI,237,130
00-0022921,Larry Fitzgerald,WR,34,2017,ARI,256,147
